Funkadelic;I'm Never Gonna Tell It;Tales of Kidd Funkadelic;1976;Soul / Funk / Disco;Wax and EOM;Liquid Courage;Liquid Courage;2008;S;0;http://www.whosampled.com/sample/view/103315/Wax%20and%20EOM-Liquid%20Courage_Funkadelic-I'm%20Never%20Gonna%20Tell%20It/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;Living Colour;Love Rears Its Ugly Head (Soulpower Mix);;1990;S;1;http://www.whosampled.com/sample/view/46561/Living%20Colour-Love%20Rears%20Its%20Ugly%20Head%20(Soulpower%20Mix)_Funkadelic-Good%20Old%20Music/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;X-Clan;Funkin' Lesson;To the East, Blackwards;1990;S;3;http://www.whosampled.com/sample/view/46877/X-Clan-Funkin'%20Lesson_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;Music for My Mother;Funkadelic;1970;Soul / Funk / Disco;Brother Ali;Star Quality;Shadows on the Sun;2003;S;0;http://www.whosampled.com/sample/view/129985/Brother%20Ali-Star%20Quality_Funkadelic-Music%20for%20My%20Mother/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;t.A.T.u.;All the Things She Said;200 Km/h in the Wrong Lane;2002;S;1;http://www.whosampled.com/sample/view/107753/t.A.T.u.-All%20the%20Things%20She%20Said_Funkadelic-Good%20Old%20Music/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;G-Slim & Them;Let the Knowledge Be Born;I State You Less / Let the Knowledge Be Born  ;1988;S;3;http://www.whosampled.com/sample/view/60023/G-Slim%20%26%20Them-Let%20the%20Knowledge%20Be%20Born_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;Promentals***backwashpsychosis Enema Squad (The Doo-Doo Chasers);One Nation Under a Groove;1978;Soul / Funk / Disco;Scarface;Strictly for the Funk Lovers;The World Is Yours;1993;R;0;http://www.whosampled.com/sample/view/47460/Scarface-Strictly%20for%20the%20Funk%20Lovers_Funkadelic-Promentals***backwashpsychosis%20Enema%20Squad%20(The%20Doo-Doo%20Chasers)/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Jeru the Damaja;Statik;The Sun Rises in the East;1994;S;1;http://www.whosampled.com/sample/view/35255/Jeru%20the%20Damaja-Statik_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;Public Enemy;Contract on the World Love Jam;Fear of a Black Planet;1990;S;3;http://www.whosampled.com/sample/view/37487/Public%20Enemy-Contract%20on%20the%20World%20Love%20Jam_Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;Sangue Misto;La Porra;SxM;1994;S;1;http://www.whosampled.com/sample/view/44488/Sangue%20Misto-La%20Porra_Funkadelic-Good%20Old%20Music/
Funkadelic;Cosmic Slop;Cosmic Slop;1973;Soul / Funk / Disco;The D.O.C.;Beautiful but Deadly;No One Can Do It Better;1989;R;0;http://www.whosampled.com/sample/view/10540/The%20D.O.C.-Beautiful%20but%20Deadly_Funkadelic-Cosmic%20Slop/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;Lil Jon;A Lil' Low Now;;2004;R;3;http://www.whosampled.com/sample/view/37486/Lil%20Jon%20and%20The%20East%20Side%20Boyz-A%20Lil'%20Low%20Now_Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Paula Abdul;The Promise of a New Day (Extended Club Version);The Promise of a New Day ( Single );1991;S;1;http://www.whosampled.com/sample/view/123587/Paula%20Abdul-The%20Promise%20of%20a%20New%20Day%20(Extended%20Club%20Version)_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;The Genius;Words From a Genius;Words From the Genius;1991;S;3;http://www.whosampled.com/sample/view/102615/The%20Genius-Words%20From%20a%20Genius_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;N.W.A;Straight Outta Compton;Straight Outta Compton;1988;S;1;http://www.whosampled.com/sample/view/2291/N.W.A-Straight%20Outta%20Compton_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;I Got a Thing, You Got a Thing, Everybody's Got a Thing;Funkadelic;1970;Soul / Funk / Disco;Bell Biv DeVoe;Ghetto Booty;Hootie Mack;1993;S;4;http://www.whosampled.com/sample/view/119627/Bell%20Biv%20DeVoe-Ghetto%20Booty_Funkadelic-I%20Got%20a%20Thing,%20You%20Got%20a%20Thing,%20Everybody's%20Got%20a%20Thing/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;Ultramagnetic MC's;Make It Happen;Funk Your Head Up;1992;S;4;http://www.whosampled.com/sample/view/101244/Ultramagnetic%20MC's-Make%20It%20Happen_Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Success - N - Effect;Roll It Up;In Tha Hood;1989;S;4;http://www.whosampled.com/sample/view/100755/Success%20-%20N%20-%20Effect-Roll%20It%20Up_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;P-Funk All Stars;Pumpin' It Up (Special Club Mix);;1983;S;0;http://www.whosampled.com/sample/view/89286/P-Funk%20All%20Stars-Pumpin'%20It%20Up%20(Special%20Club%20Mix)_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;Ciara;Get Up;The Evolution;2006;R;3;http://www.whosampled.com/sample/view/100880/Ciara%20feat.%20Chamillionaire-Get%20Up_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;Baby I Owe You Something Good;Let's Take It to the Stage;1975;Soul / Funk / Disco;Big Shug;On the Record;Who's Hard?;2005;S;4;http://www.whosampled.com/sample/view/32177/Big%20Shug-On%20the%20Record_Funkadelic-Baby%20I%20Owe%20You%20Something%20Good/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Wee Papa Girl Rappers;Faith;The Beat, the Rhyme, the Noise;1988;S;1;http://www.whosampled.com/sample/view/126050/Wee%20Papa%20Girl%20Rappers-Faith_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;I Bet You;Funkadelic;1970;Soul / Funk / Disco;EPMD;Total Kaos;Unfinished Business;1989;S;4;http://www.whosampled.com/sample/view/61155/EPMD-Total%20Kaos_Funkadelic-I%20Bet%20You/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Snoop Dogg;Who Am I (What's My Name)?;Doggystyle;1993;R;2;http://www.whosampled.com/sample/view/56921/Snoop%20Dogg%20feat.%20Jewell%20and%20Dr.%20Dre-Who%20Am%20I%20(What's%20My%20Name)%3F_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Slick Rick;Teacher, Teacher;The Great Adventures of Slick Rick;1988;S;1;http://www.whosampled.com/sample/view/50327/Slick%20Rick-Teacher,%20Teacher_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Nice & Smooth;Sex, Sex, Sex;Ain't a Damn Thing Changed;1991;S;1;http://www.whosampled.com/sample/view/100979/Nice%20%26%20Smooth-Sex,%20Sex,%20Sex_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;I Got a Thing, You Got a Thing, Everybody's Got a Thing;Funkadelic;1970;Soul / Funk / Disco;Timbaland;Baby Bubba;Indecent Proposal;2001;S;4;http://www.whosampled.com/sample/view/96812/Timbaland%20and%20Magoo%20feat.%20Petey%20Pablo-Baby%20Bubba_Funkadelic-I%20Got%20a%20Thing,%20You%20Got%20a%20Thing,%20Everybody's%20Got%20a%20Thing/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;Kazik;12 Groszy;12 Groszy;1997;S;3;http://www.whosampled.com/sample/view/3125/Kazik-12%20Groszy_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Jon B;Simple Melody;Bonafide;1995;S;0;http://www.whosampled.com/sample/view/51985/Jon%20B%20feat.%20Bootsy%20Collins-Simple%20Melody_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;De La Soul;Me Myself and I;3 Feet High and Rising;1989;S;0;http://www.whosampled.com/sample/view/415/De%20La%20Soul-Me%20Myself%20and%20I_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;Can You Get to That;Maggot Brain;1971;Soul / Funk / Disco;Sleigh Bells;Rill Rill;Treats;2010;S;0;http://www.whosampled.com/sample/view/36720/Sleigh%20Bells-Rill%20Rill_Funkadelic-Can%20You%20Get%20to%20That/
Funkadelic;Mommy, What's a Funkadelic?;Funkadelic;1970;Soul / Funk / Disco;The Coup;Busterismology;Steal This Album;1998;R;4;http://www.whosampled.com/sample/view/11451/The%20Coup-Busterismology_Funkadelic-Mommy,%20What's%20a%20Funkadelic%3F/
Funkadelic;Tales of Kidd Funkadelic (Opusdelite Years);Tales of Kidd Funkadelic;1976;Soul / Funk / Disco;Paul Kalkbrenner;Atzepeng;Berlin Calling;2009;S;2;http://www.whosampled.com/sample/view/123566/Paul%20Kalkbrenner-Atzepeng_Funkadelic-Tales%20of%20Kidd%20Funkadelic%20(Opusdelite%20Years)/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Bob and the Mob;It's a Shame;;1989;S;1;http://www.whosampled.com/sample/view/60720/Bob%20and%20the%20Mob%20feat.%20DJ%20Slayer%20and%20MC%20Speedo-It's%20a%20Shame_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Lil' ½ Dead;Deadicated;The Dead Has Arisen;1994;R;2;http://www.whosampled.com/sample/view/52508/Lil'%20%C2%BD%20Dead-Deadicated_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Skankfunk;Strutter's Cruise;Air Gear Original Soundtrack;2006;S;1;http://www.whosampled.com/sample/view/99549/Skankfunk-Strutter's%20Cruise_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;Let's Take It to the Stage;Let's Take It to the Stage;1975;Soul / Funk / Disco;EPMD;I'm Mad;Business as Usual;1990;S;3;http://www.whosampled.com/sample/view/27566/EPMD-I'm%20Mad_Funkadelic-Let's%20Take%20It%20to%20the%20Stage/
Funkadelic;Music for My Mother;Funkadelic;1970;Soul / Funk / Disco;Fort Minor;Remember the Name (Funkadelic Remix);Fort Minor: We Major;2005;S;4;http://www.whosampled.com/sample/view/85682/Fort%20Minor%20and%20DJ%20Green%20Lantern%20feat.%20Tak%20and%20Ryu-Remember%20the%20Name%20(Funkadelic%20Remix)_Funkadelic-Music%20for%20My%20Mother/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Wreckx-N-Effect;Somethin' for Da Radio;Raps New Generation;1996;S;1;http://www.whosampled.com/sample/view/119724/Wreckx-N-Effect-Somethin'%20for%20Da%20Radio_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;MC Serch;Here It Comes Again;Return of the Product;1992;S;0;http://www.whosampled.com/sample/view/108554/MC%20Serch-Here%20It%20Comes%20Again_Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Pizzicato Five;Satellite Hour (An Interview With Mamiko Sasaki);Soft Landing on the Moon;1990;S;1;http://www.whosampled.com/sample/view/53016/Pizzicato%20Five-Satellite%20Hour%20(An%20Interview%20With%20Mamiko%20Sasaki)_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Pizzicato Five;Satellite Hour (An Interview With Takao Tajima);Soft Landing on the Moon;1990;S;1;http://www.whosampled.com/sample/view/53017/Pizzicato%20Five-Satellite%20Hour%20(An%20Interview%20With%20Takao%20Tajima)_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;I Call My Baby Pussycat;America Eats Its Young;1972;Soul / Funk / Disco;T.C. Ellis;Pussycat (Cat in the Hat Mix);Pussycat;1991;R;3;http://www.whosampled.com/sample/view/48831/T.C.%20Ellis-Pussycat%20(Cat%20in%20the%20Hat%20Mix)_Funkadelic-I%20Call%20My%20Baby%20Pussycat/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;The Genius;True Fresh M.C.;Words From the Genius;1991;S;0;http://www.whosampled.com/sample/view/99764/The%20Genius-True%20Fresh%20M.C._Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Bassadelic;One Nation Under a Boom (Watt-A-Delic Mix);;1988;S;0;http://www.whosampled.com/sample/view/123679/Bassadelic-One%20Nation%20Under%20a%20Boom%20(Watt-A-Delic%20Mix)_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;Free Your Mind and Your Ass Will Follow;Free Your Mind... And Your Ass Will Follow;1970;Soul / Funk / Disco;En Vogue;Free Your Mind;Funky Divas;1992;R;3;http://www.whosampled.com/sample/view/92062/En%20Vogue-Free%20Your%20Mind_Funkadelic-Free%20Your%20Mind%20and%20Your%20Ass%20Will%20Follow/
Funkadelic;Mommy, What's a Funkadelic?;Funkadelic;1970;Soul / Funk / Disco;Kool G Rap & DJ Polo;Two to the Head;Live and Let Die;1992;S;4;http://www.whosampled.com/sample/view/6058/Kool%20G%20Rap%20%26%20DJ%20Polo%20feat.%20Scarface,%20Bushwick%20Bill%20and%20Ice%20Cube-Two%20to%20the%20Head_Funkadelic-Mommy,%20What's%20a%20Funkadelic%3F/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;Tweedy Bird Loc;Takin Out the Judges;187 Ride By;1992;S;1;http://www.whosampled.com/sample/view/131367/Tweedy%20Bird%20Loc-Takin%20Out%20the%20Judges_Funkadelic-Good%20Old%20Music/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Tymon;Spal Tego Tłuściocha;Zmysłów 5;2002;S;1;http://www.whosampled.com/sample/view/15538/Tymon-Spal%20Tego%20T%C5%82u%C5%9Bciocha_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;MC Lyte;Survival of the Fittest (Remix);Eyes on This;1989;S;1;http://www.whosampled.com/sample/view/97642/MC%20Lyte-Survival%20of%20the%20Fittest%20(Remix)_Funkadelic-Good%20Old%20Music/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Jewel-T;Rock Nice;Rock Nice / Ride the Crossfade;1987;S;0;http://www.whosampled.com/sample/view/25331/Jewel-T-Rock%20Nice_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Subsonic 2;Regardless;Include Me Out;1991;S;1;http://www.whosampled.com/sample/view/124235/Subsonic%202-Regardless_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Coldcut;Coldcut's Christmas Break;Coldcut's Christmas Break;1989;S;1;http://www.whosampled.com/sample/view/77022/Coldcut-Coldcut's%20Christmas%20Break_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;5th Ward Juvenilez;Kar Phreak;Deadly Groundz;1995;S;4;http://www.whosampled.com/sample/view/135853/5th%20Ward%20Juvenilez-Kar%20Phreak_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;I Got a Thing, You Got a Thing, Everybody's Got a Thing;Funkadelic;1970;Soul / Funk / Disco;Pimp C;I Gotta Thang;The Sweet James Jones Stories;2005;R;3;http://www.whosampled.com/sample/view/65741/Pimp%20C-I%20Gotta%20Thang_Funkadelic-I%20Got%20a%20Thing,%20You%20Got%20a%20Thing,%20Everybody's%20Got%20a%20Thing/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;Nationwide Rip Ridaz;What We Celieve In;Nationwide Rip Ridaz;1995;S;0;http://www.whosampled.com/sample/view/55601/Nationwide%20Rip%20Ridaz-What%20We%20Celieve%20In_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Digital Underground;Kiss You Back;Son's of the P;1991;R;0;http://www.whosampled.com/sample/view/6328/Digital%20Underground-Kiss%20You%20Back_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Snoop Dogg;Toyz N Da Hood;Doggumentary;2011;S;0;http://www.whosampled.com/sample/view/90041/Snoop%20Dogg%20feat.%20Bootsy%20Collins-Toyz%20N%20Da%20Hood_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;Freestylers;Breaker Beats Part 2;We Rock Hard;1998;S;0;http://www.whosampled.com/sample/view/102040/Freestylers-Breaker%20Beats%20Part%202_Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;No Head, No Backstage Pass;Let's Take It to the Stage;1975;Soul / Funk / Disco;Eric B. & Rakim;Lyrics of Fury;Follow the Leader;1988;S;4;http://www.whosampled.com/sample/view/57006/Eric%20B.%20%26%20Rakim-Lyrics%20of%20Fury_Funkadelic-No%20Head,%20No%20Backstage%20Pass/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;2Pac;Can't C Me;All Eyez on Me;1996;S;4;http://www.whosampled.com/sample/view/14458/2Pac%20feat.%20George%20Clinton-Can't%20C%20Me_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Damu Ridas;Back to Reality;Bang'N on Wax: The Best of the Damu's;1997;S;4;http://www.whosampled.com/sample/view/55728/Damu%20Ridas-Back%20to%20Reality_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Paris;Guerrilla Funk;Guerrilla Funk;1994;S;0;http://www.whosampled.com/sample/view/26391/Paris-Guerrilla%20Funk_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Paris;It's Real;Guerrilla Funk;1994;S;3;http://www.whosampled.com/sample/view/57623/Paris-It's%20Real_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Bobby Brown;Get Away;Bobby;1992;R;3;http://www.whosampled.com/sample/view/2952/Bobby%20Brown-Get%20Away_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Rappinstine;Scream;N.W.A. And the Posse;1987;S;0;http://www.whosampled.com/sample/view/11543/Rappinstine-Scream_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;Undisco Kidd;Tales of Kidd Funkadelic;1976;Soul / Funk / Disco;Parliament;The Landing (Of the Holy Mothership);Live: P-Funk Earth Tour;1977;S;3;http://www.whosampled.com/sample/view/91836/Parliament-The%20Landing%20(Of%20the%20Holy%20Mothership)_Funkadelic-Undisco%20Kidd/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;8Ball & MJG;Players Night Out;On the Outside Looking In;1994;R;0;http://www.whosampled.com/sample/view/20507/8Ball%20%26%20MJG-Players%20Night%20Out_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;Get Off Your Ass and Jam;Let's Take It to the Stage;1975;Soul / Funk / Disco;Public Enemy;Bring the Noise;Less Than Zero OST;1987;S;4;http://www.whosampled.com/sample/view/837/Public%20Enemy-Bring%20the%20Noise_Funkadelic-Get%20Off%20Your%20Ass%20and%20Jam/
Funkadelic;Adolescent Funk;Hardcore Jollies;1976;Soul / Funk / Disco;Dr. Dre;B****es Ain't S***;The Chronic;1992;R;2;http://www.whosampled.com/sample/view/57945/Dr.%20Dre,%20Jewell,%20The%20Lady%20of%20Rage%20and%20Kurupt%20feat.%20Daz%20Dillinger%20and%20Snoop%20Dogg-B****es%20Ain't%20S***_Funkadelic-Adolescent%20Funk/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;B-Boy Krush & Power;Turn Up the Music;Turn Up the Music / Gossip Box;1989;S;4;http://www.whosampled.com/sample/view/95480/B-Boy%20Krush%20%26%20Power-Turn%20Up%20the%20Music_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Rahsun;Weed Life (Funk Mix);Big Blunts Volume 3;1996;S;1;http://www.whosampled.com/sample/view/12971/Rahsun%20and%20Skeeta%20Ranks-Weed%20Life%20(Funk%20Mix)_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;One Nation Under a Groove;One Nation Under a Groove;1978;Soul / Funk / Disco;Da Brat;Fa All Y'all;Funkdafied;1994;R;3;http://www.whosampled.com/sample/view/127063/Da%20Brat-Fa%20All%20Y'all_Funkadelic-One%20Nation%20Under%20a%20Groove/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;Hooverphonic;Sarangi;A New Stereophonic Sound Spectacular;1996;S;1;http://www.whosampled.com/sample/view/91790/Hooverphonic-Sarangi_Funkadelic-Good%20Old%20Music/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Main Source;Watch Roger Do His Thing;Breaking Atoms;1991;S;1;http://www.whosampled.com/sample/view/58284/Main%20Source-Watch%20Roger%20Do%20His%20Thing_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Above the Law;Never Missin' a Beat;Black Mafia Life;1993;S;0;http://www.whosampled.com/sample/view/58289/Above%20the%20Law-Never%20Missin'%20a%20Beat_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;N.O.T.S.;Intro: Front Door;True Blue II You Only Live Once;1994;S;0;http://www.whosampled.com/sample/view/94425/N.O.T.S.-Intro:%20Front%20Door_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;You and Your Folks, Me and My Folks;Maggot Brain;1971;Soul / Funk / Disco;Insane Poetry;Manic Depressive;Grim Reality ;1992;S;0;http://www.whosampled.com/sample/view/98864/Insane%20Poetry-Manic%20Depressive_Funkadelic-You%20and%20Your%20Folks,%20Me%20and%20My%20Folks/
Funkadelic;I Bet You;Funkadelic;1970;Soul / Funk / Disco;Common;A Penny for My Thoughts;Can I Borrow a Dollar?;1992;S;1;http://www.whosampled.com/sample/view/58599/Common-A%20Penny%20for%20My%20Thoughts_Funkadelic-I%20Bet%20You/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;X-Clan;Funkin' Lesson;To the East, Blackwards;1990;S;0;http://www.whosampled.com/sample/view/58654/X-Clan-Funkin'%20Lesson_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;Good Old Music;Funkadelic;1970;Soul / Funk / Disco;Scarface;Good Girl Gone Bad;Mr. Scarface Is Back;1991;S;1;http://www.whosampled.com/sample/view/58707/Scarface-Good%20Girl%20Gone%20Bad_Funkadelic-Good%20Old%20Music/
Funkadelic;Nappy Dugout;Cosmic Slop;1973;Soul / Funk / Disco;A Tribe Called Quest;Ham N' Eggs;People's Instinctive Travels and the Paths of Rhythm;1990;S;0;http://www.whosampled.com/sample/view/4664/A%20Tribe%20Called%20Quest-Ham%20N'%20Eggs_Funkadelic-Nappy%20Dugout/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Snoop Dogg;G Funk Intro;Doggystyle;1993;R;2;http://www.whosampled.com/sample/view/59161/Snoop%20Dogg%20feat.%20The%20Lady%20of%20Rage%20and%20Dr.%20Dre-G%20Funk%20Intro_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;Rhythm Attack;Kiki;Direktno Sa Ulice;1996;S;1;http://www.whosampled.com/sample/view/137259/Rhythm%20Attack-Kiki_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;Butt-to-Butt Resuscitation;Tales of Kidd Funkadelic;1976;Soul / Funk / Disco;Public Enemy;Party for Your Right to Fight;It Takes a Nation of Millions to Hold Us Back;1988;S;4;http://www.whosampled.com/sample/view/11718/Public%20Enemy-Party%20for%20Your%20Right%20to%20Fight_Funkadelic-Butt-to-Butt%20Resuscitation/
Funkadelic;I Bet You;Funkadelic;1970;Soul / Funk / Disco;Del Tha Funkee Homosapien;Dark Skin Girls;I Wish My Brother George Was Here;1991;S;4;http://www.whosampled.com/sample/view/24433/Del%20Tha%20Funkee%20Homosapien-Dark%20Skin%20Girls_Funkadelic-I%20Bet%20You/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;DJ Shadow;Lesson 4;The Real Deal / Lesson 4;1991;S;1;http://www.whosampled.com/sample/view/21427/DJ%20Shadow-Lesson%204_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Bloods & Crips;Don't Stress Me;Bangin' on Wax: Greatest Hits;1996;S;4;http://www.whosampled.com/sample/view/99397/Bloods%20%26%20Crips-Don't%20Stress%20Me_Funkadelic-(Not%20Just)%20Knee%20Deep/
Funkadelic;You'll Like It Too;Connections & Disconnections;1981;Soul / Funk / Disco;The Legion;It's Thorough;Theme + Echo = Krill;1994;S;1;http://www.whosampled.com/sample/view/109277/The%20Legion-It's%20Thorough_Funkadelic-You'll%20Like%20It%20Too/
Funkadelic;Cosmic Slop (Live);Hardcore Jollies;1976;Soul / Funk / Disco;Digital Underground;Glooty-Us-Maximus;Future Rhythm;1996;R;3;http://www.whosampled.com/sample/view/99096/Digital%20Underground-Glooty-Us-Maximus_Funkadelic-Cosmic%20Slop%20(Live)/
Funkadelic;(Not Just) Knee Deep;Uncle Jam Wants You;1979;Soul / Funk / Disco;Sicx;Mr. Policeman;Dead 4 Life;1995;S;0;http://www.whosampled.com/sample/view/104592/Sicx-Mr.%20Policeman_Funkadelic-(Not%20Just)%20Knee%20Deep/
